Percent Threshold (BV5),Fractal Dimension
0,2.24846884636
5,2.2461063515
10,2.24237600217
15,2.23753601096
20,2.23196836576
25,2.22600812456
30,2.2188587375
35,2.21120975199
40,2.2024366128
45,2.19208743136
50,2.17980888282
55,2.16662618133
60,2.15039503783
65,2.13307134444
70,2.12490907088
75,2.10384537031
80,2.07074871239
85,2.03746483374
90,1.98822577858
95,1.92041000825
100,1.73588549445
