Percent Threshold (BV5),Fractal Dimension
0,2.38366205367
5,2.38105027464
10,2.37795394855
15,2.37435251261
20,2.37020657945
25,2.36541893311
30,2.35988564781
35,2.35375551275
40,2.34671132647
45,2.33854887284
50,2.32877919108
55,2.31774559301
60,2.30454668401
65,2.28874326541
70,2.27067723657
75,2.24717416521
80,2.22545557497
85,2.18507520236
90,2.13665579625
95,2.05613392897
100,1.76205424811
