Percent Threshold (BV5),Fractal Dimension
0,2.24866226245
5,2.24551527964
10,2.24170817162
15,2.23711712327
20,2.2321676523
25,2.22730240702
30,2.22094447322
35,2.21372470107
40,2.20644653541
45,2.19699799777
50,2.21963334221
55,2.20739096543
60,2.19229976574
65,2.17462429054
70,2.15351666331
75,2.13559274226
80,2.10516588037
85,2.06453867771
90,2.01730146481
95,1.95288134386
100,1.64810232426
