Percent Threshold (BV5),Fractal Dimension
0,2.2669566579
5,2.26443528358
10,2.26149104621
15,2.25761474658
20,2.25331411965
25,2.24880944254
30,2.24402913083
35,2.23782262429
40,2.23077055468
45,2.2228597972
50,2.21383875416
55,2.20349003853
60,2.19104190961
65,2.17643963716
70,2.15918600804
75,2.13674204197
80,2.10922173255
85,2.07537803578
90,2.02900753237
95,1.95450262052
100,1.72043144207
