Percent Threshold (BV5),Fractal Dimension
0,2.13263128148
5,2.12939955465
10,2.12548339275
15,2.12237240384
20,2.11790839828
25,2.11259341538
30,2.10650783547
35,2.09976582486
40,2.09252336327
45,2.08330368911
50,2.07389024037
55,2.06535993209
60,2.0528253007
65,2.03950083594
70,2.02338772346
75,2.00900713007
80,1.98721002771
85,1.96366142581
90,1.92668057793
95,1.86716677564
100,1.72927223153
