Percent Threshold (BV5),Fractal Dimension
0,2.2361191612
5,2.23288010322
10,2.22889345176
15,2.22396918305
20,2.21844175861
25,2.21235831419
30,2.20545060341
35,2.19783843919
40,2.18811501166
45,2.1807432998
50,2.16932107453
55,2.16028556612
60,2.14365865204
65,2.1297820082
70,2.10957059902
75,2.09636089182
80,2.06916829231
85,2.02890010719
90,1.98402733177
95,1.90993038814
100,1.62872012386
