Percent Threshold (BV5),Fractal Dimension
0,2.12643524189
5,2.1239695759
10,2.12113129523
15,2.11715629309
20,2.11217049888
25,2.10668119529
30,2.12899090347
35,2.12165691267
40,2.11299911165
45,2.10369564709
50,2.09220898423
55,2.0789603984
60,2.06395937543
65,2.04648358024
70,2.02638240174
75,2.00453863291
80,1.97281150344
85,1.93229113243
90,1.87654221069
95,1.80311062974
100,1.66829192224
