Percent Threshold (BV5),Fractal Dimension
0,2.21565361262
5,2.21292975859
10,2.20989464548
15,2.21357401812
20,2.20978418057
25,2.20498977805
30,2.19993532672
35,2.19414461259
40,2.18722470323
45,2.17953209631
50,2.17006814398
55,2.15958253116
60,2.14669254165
65,2.13308768791
70,2.11636965879
75,2.10520742404
80,2.08386604839
85,2.04506126203
90,1.99969558151
95,1.93099152954
100,1.62804907313
