Percent Threshold (BV5),Fractal Dimension
0,2.24898585078
5,2.24615496079
10,2.24288194364
15,2.23925943218
20,2.23515062954
25,2.23049546225
30,2.2251287972
35,2.23010071489
40,2.22349877009
45,2.21632169978
50,2.2077423472
55,2.19842034433
60,2.19715080434
65,2.19556853275
70,2.17966234469
75,2.16149167155
80,2.13767143149
85,2.1048008652
90,2.06023365315
95,2.00003906253
100,1.71825524344
