Percent Threshold (BV5),Fractal Dimension
0,2.16420641025
5,2.16143509057
10,2.15846293648
15,2.15448127935
20,2.1498326471
25,2.14457681725
30,2.1412640155
35,2.13463823064
40,2.12727138693
45,2.11888028901
50,2.10915628851
55,2.09768918708
60,2.08384385529
65,2.0693422601
70,2.05430471623
75,2.02967241347
80,2.00361618018
85,1.98477790161
90,1.94080378575
95,1.87528191931
100,1.63138954414
