Percent Threshold (BV5),Fractal Dimension
0,2.32812232049
5,2.32540486828
10,2.32194103452
15,2.31789497659
20,2.31321510924
25,2.30802508684
30,2.30206697182
35,2.29548653222
40,2.28758481973
45,2.27844685711
50,2.26784616295
55,2.25565460608
60,2.24103602889
65,2.22557847137
70,2.20423584646
75,2.17883902199
80,2.14648510351
85,2.10255886024
90,2.03959931348
95,1.9534566551
100,1.70246550282
