Percent Threshold (BV5),Fractal Dimension
0,2.2649055705
5,2.26248991551
10,2.25914930741
15,2.25509893865
20,2.2505449627
25,2.24546397178
30,2.2394180623
35,2.23270994676
40,2.22535972162
45,2.21851549904
50,2.20844300919
55,2.19698903393
60,2.18424697022
65,2.17047434702
70,2.1517627922
75,2.12927264116
80,2.1027939268
85,2.06625742917
90,2.01544458371
95,1.94485231366
100,1.61776973705
