Percent Threshold (BV5),Fractal Dimension
0,2.23303567253
5,2.23039509695
10,2.2273929737
15,2.22422735689
20,2.22025549305
25,2.21572212241
30,2.21063286842
35,2.20468810635
40,2.19815386083
45,2.19044202244
50,2.18188718577
55,2.17192473304
60,2.18236999817
65,2.16813884962
70,2.15345360179
75,2.13216760075
80,2.10247913076
85,2.06869375916
90,2.03143691054
95,1.98191732101
100,1.73383340674
