Percent Threshold (BV5),Fractal Dimension
0,2.29910537586
5,2.29630523895
10,2.2929058119
15,2.28905412364
20,2.28460018276
25,2.27969281945
30,2.27380721252
35,2.26737545317
40,2.26014596153
45,2.25156569092
50,2.24233795667
55,2.2313273682
60,2.2182301678
65,2.20299744587
70,2.1841173481
75,2.16441798362
80,2.13684596875
85,2.10074829885
90,2.04351379682
95,1.95149152528
100,1.6474781461
