Percent Threshold (BV5),Fractal Dimension
0,2.336430851
5,2.33452390176
10,2.33051455773
15,2.32609915119
20,2.32199458009
25,2.3159965134
30,2.30882852878
35,2.30962539324
40,2.30118444569
45,2.29017212255
50,2.27783942251
55,2.26437349174
60,2.24745247053
65,2.22649633436
70,2.20232106182
75,2.17290957344
80,2.13680295236
85,2.09309183348
90,2.04148909453
95,1.99195001519
100,1.74638159906
