Percent Threshold (BV5),Fractal Dimension
0,2.18056898414
5,2.17824853338
10,2.17552940519
15,2.17228136958
20,2.16808072799
25,2.16372333653
30,2.15857130504
35,2.15275334512
40,2.14570931131
45,2.1377149564
50,2.12808457374
55,2.11679013031
60,2.10342207911
65,2.08893224948
70,2.0698332569
75,2.04740417058
80,2.0205135574
85,1.99704871856
90,1.95154736458
95,1.87114453162
100,1.49836221795
