Percent Threshold (BV5),Fractal Dimension
0,2.34570677006
5,2.34353155099
10,2.34066509728
15,2.33736443032
20,2.33359783137
25,2.32943867033
30,2.32447354832
35,2.32011505081
40,2.31399116693
45,2.30721530806
50,2.29951129651
55,2.29068001751
60,2.28086899367
65,2.26961071155
70,2.25704180751
75,2.24153827779
80,2.22372594558
85,2.20010430112
90,2.16706560933
95,2.1077834016
100,1.91314707305
