Percent Threshold (BV5),Fractal Dimension
0,2.21954247937
5,2.2166367999
10,2.21255957433
15,2.20926081713
20,2.20415520436
25,2.19805484666
30,2.1934953247
35,2.18556462932
40,2.17777095386
45,2.16913095111
50,2.15873605742
55,2.14637565566
60,2.13138239291
65,2.11588277112
70,2.10403177231
75,2.08088329014
80,2.06138798449
85,2.02475548623
90,1.97353096186
95,1.90725779957
100,1.78553744801
