Percent Threshold (BV5),Fractal Dimension
0,2.25485010975
5,2.25214708348
10,2.24875811233
15,2.24494968281
20,2.24065538995
25,2.23557204861
30,2.23003876234
35,2.22336904637
40,2.21560136259
45,2.20670806665
50,2.19667738513
55,2.18487092716
60,2.17174897349
65,2.15513094481
70,2.13514939602
75,2.11124877778
80,2.08487295227
85,2.10393323963
90,2.06463057649
95,2.01166823478
100,1.82262176153
