Percent Threshold (BV5),Fractal Dimension
0,2.21390442132
5,2.21109055594
10,2.20770167181
15,2.20361413079
20,2.1988797566
25,2.19345928234
30,2.18756632589
35,2.18151103972
40,2.17387217608
45,2.16458487692
50,2.15364182594
55,2.14154264579
60,2.12763620663
65,2.11217046044
70,2.09438872304
75,2.07654558117
80,2.04829762548
85,2.01251035199
90,1.96738271266
95,1.8867467087
100,1.59045148398
