Percent Threshold (BV5),Fractal Dimension
0,2.13242464638
5,2.12964815716
10,2.12615758491
15,2.12613064248
20,2.12182985156
25,2.11663499011
30,2.11077297134
35,2.10452583245
40,2.09696755103
45,2.08836834474
50,2.07846765336
55,2.06633792324
60,2.06965422828
65,2.14195716547
70,2.12256703796
75,2.10056092586
80,2.07384718365
85,2.03964218786
90,1.99510738496
95,1.92273633534
100,1.6506613719
