Percent Threshold (BV5),Fractal Dimension
0,2.23478243207
5,2.23260147561
10,2.229305618
15,2.22554039108
20,2.220957379
25,2.2156135109
30,2.20940784633
35,2.20254139364
40,2.19474798514
45,2.18814502991
50,2.17812602752
55,2.16564762738
60,2.15203423379
65,2.13848658792
70,2.11983915284
75,2.09839032752
80,2.07173928186
85,2.03487635008
90,1.98416673624
95,1.91450113009
100,1.57907270521
