Percent Threshold (BV5),Fractal Dimension
0,2.16201290138
5,2.15973243673
10,2.15673914477
15,2.1528747431
20,2.1482422213
25,2.14302016654
30,2.13720990094
35,2.12972869242
40,2.12170204248
45,2.112246213
50,2.10189930409
55,2.0895165537
60,2.07357434341
65,2.05523620707
70,2.03227006227
75,2.0046689739
80,1.96998778192
85,1.92553440089
90,1.86692124367
95,1.803651045
100,1.71151582399
