Percent Threshold (BV5),Fractal Dimension
0,2.2358807386
5,2.23246789832
10,2.22826766232
15,2.22354529561
20,2.21813703324
25,2.21245912662
30,2.20571650216
35,2.1986001358
40,2.18971587928
45,2.17951734189
50,2.16759228864
55,2.1540161194
60,2.14184835486
65,2.123482871
70,2.10194442258
75,2.07469565024
80,2.04400472949
85,2.03385222203
90,1.97849105841
95,1.89661921358
100,1.64939567113
