Percent Threshold (BV5),Fractal Dimension
0,2.29542803315
5,2.29254257097
10,2.28876119657
15,2.28446109928
20,2.27927627318
25,2.27338969131
30,2.2670010893
35,2.26008487084
40,2.25123576871
45,2.24149923128
50,2.22965556894
55,2.21689740297
60,2.20775878134
65,2.18889684238
70,2.16641145924
75,2.13848050406
80,2.10321932379
85,2.06388562285
90,2.0030760653
95,1.90605086838
100,1.52497369619
