Percent Threshold (BV5),Fractal Dimension
0,2.20598433494
5,2.20378988816
10,2.2010259991
15,2.19764241666
20,2.19364904887
25,2.1892976613
30,2.19407783744
35,2.18794091082
40,2.1806952339
45,2.1726403902
50,2.16327308541
55,2.15211940616
60,2.13910588592
65,2.12322014305
70,2.10671472776
75,2.08569663348
80,2.05522144896
85,2.01858909875
90,1.97256300929
95,1.9772705166
100,1.66592822892
