Percent Threshold (BV5),Fractal Dimension
0,2.20921003964
5,2.20615665499
10,2.2028976037
15,2.19827050916
20,2.19296067637
25,2.18757222875
30,2.18111589926
35,2.17383082215
40,2.16552577106
45,2.15574734782
50,2.14479443388
55,2.13225707392
60,2.11744695361
65,2.10005131042
70,2.07981923756
75,2.05576305398
80,2.02239170982
85,2.04702920636
90,2.00870058995
95,1.94717894152
100,1.73564657988
