Percent Threshold (BV5),Fractal Dimension
0,2.12700035991
5,2.12453632452
10,2.12109368554
15,2.11734263055
20,2.11330571677
25,2.10774988079
30,2.10142116276
35,2.09407767892
40,2.08561788977
45,2.0758402519
50,2.06345722157
55,2.05069843008
60,2.03439174821
65,2.01810416336
70,1.99648287194
75,1.98255891658
80,1.95673169822
85,1.93311843118
90,1.888458116
95,1.8205832443
100,1.69912428643
