Percent Threshold (BV5),Fractal Dimension
0,2.21023190246
5,2.20715750458
10,2.20314309382
15,2.19956877549
20,2.19461387426
25,2.18840126661
30,2.18067221613
35,2.17237802796
40,2.16332298954
45,2.15290953971
50,2.14273885146
55,2.12872285994
60,2.11279391693
65,2.09432081959
70,2.07159145067
75,2.04881906478
80,2.0145214922
85,1.97700657629
90,1.93213565021
95,1.85625187658
100,1.52130773656
