Percent Threshold (BV5),Fractal Dimension
0,2.30181917243
5,2.29927957555
10,2.29604207799
15,2.29214397698
20,2.28786190886
25,2.28294968914
30,2.27745278696
35,2.2711058377
40,2.26386605439
45,2.25588309677
50,2.24611342957
55,2.23699099362
60,2.2239078654
65,2.20804380145
70,2.18907969601
75,2.16565818906
80,2.15199442021
85,2.12782071905
90,2.07491159402
95,2.00007982945
100,1.77032650054
