Percent Threshold (BV5),Fractal Dimension
0,2.24279608346
5,2.23944151707
10,2.23559746951
15,2.23090999599
20,2.25784609565
25,2.25145742042
30,2.24455625697
35,2.23696788774
40,2.23407588494
45,2.23006874691
50,2.21894385521
55,2.20586788631
60,2.19148714841
65,2.17375706518
70,2.15306471045
75,2.13261123288
80,2.10864159306
85,2.07469190574
90,2.0242783141
95,1.95905449447
100,1.64958866212
