Percent Threshold (BV5),Fractal Dimension
0,2.23996777151
5,2.23697036703
10,2.23331225202
15,2.2288921724
20,2.2236689285
25,2.21830488519
30,2.21150353763
35,2.20352338817
40,2.19420977822
45,2.20445703642
50,2.19221339061
55,2.17728866282
60,2.16119962676
65,2.14240656788
70,2.12015553641
75,2.09035100571
80,2.07399207348
85,2.02959994986
90,1.98356143774
95,1.91440787342
100,1.5699261742
