Percent Threshold (BV5),Fractal Dimension
0,2.1838652024
5,2.18143929748
10,2.17807690018
15,2.17397277481
20,2.16976649103
25,2.16472446711
30,2.15864913246
35,2.15210407422
40,2.14437516504
45,2.13929912892
50,2.12980011592
55,2.11863843493
60,2.10630005286
65,2.09169391949
70,2.07447032459
75,2.05347861733
80,2.02781027493
85,2.00184763143
90,1.96586409389
95,1.8920060007
100,1.65371741643
