Percent Threshold (BV5),Fractal Dimension
0,2.27703124657
5,2.27501781408
10,2.27175499684
15,2.26780292583
20,2.26373446535
25,2.25934259942
30,2.25410686018
35,2.24822980904
40,2.24201637544
45,2.23424351178
50,2.22500052063
55,2.21460293141
60,2.20248705134
65,2.18835862151
70,2.17087152982
75,2.14965389382
80,2.12234311261
85,2.08872233684
90,2.04140446582
95,1.96251991637
100,1.68702094884
