Percent Threshold (BV5),Fractal Dimension
0,2.28049208269
5,2.27779367994
10,2.27453474825
15,2.27054430957
20,2.26601424941
25,2.26057019196
30,2.25447765856
35,2.24767855197
40,2.23958291365
45,2.23090004189
50,2.22150617019
55,2.20988403126
60,2.19708392926
65,2.18172341121
70,2.16298384378
75,2.13933463875
80,2.11084600886
85,2.07464523914
90,2.02801394478
95,1.97100222525
100,1.7381806965
