Percent Threshold (BV5),Fractal Dimension
0,2.27825289967
5,2.27494419186
10,2.27086536943
15,2.26582604496
20,2.26019277933
25,2.25453727285
30,2.24720063775
35,2.23858169488
40,2.22937684386
45,2.21889363863
50,2.20766909907
55,2.19328214912
60,2.17650719543
65,2.15681454892
70,2.13400971387
75,2.10487918194
80,2.07006331109
85,2.0198492689
90,1.95753197367
95,1.89385133747
100,1.69892683431
