Percent Threshold (BV5),Fractal Dimension
0,2.32407894333
5,2.32137020432
10,2.3178965037
15,2.31410641421
20,2.30959407681
25,2.30468612152
30,2.299048491
35,2.29259148109
40,2.28505894473
45,2.27658506252
50,2.26685765756
55,2.25570710146
60,2.25066584423
65,2.23580661527
70,2.21854840156
75,2.19773511596
80,2.17184860979
85,2.13589105229
90,2.08846432575
95,2.01793052496
100,1.76973469904
