Percent Threshold (BV5),Fractal Dimension
0,2.29928511949
5,2.29644060492
10,2.29250405888
15,2.28785978341
20,2.28230619174
25,2.27685571461
30,2.27018799769
35,2.262294924
40,2.25292476739
45,2.24412487741
50,2.23297748089
55,2.22041600204
60,2.23899379099
65,2.22134357525
70,2.20080308555
75,2.1766959283
80,2.14550835105
85,2.1117633873
90,2.06298232898
95,2.01620693331
100,1.70762495332
