Fractal_Dimension,2.4370258496485375
Coefficients,-2.4370258496485375
,14.6691434691899971
Size,Box_Count
20,1469
19,1675
18,1937
17,2247
16,2611
15,3103
14,3751
13,4570
12,5636
11,7102
10,9164
9,11984
8,16227
7,22535
6,32564
5,49313
4,80262
3,150190
2,372363
