Fractal_Dimension,2.4479339389534807
Coefficients,-2.4479339389534807
,14.8793244099237416
Size,Box_Count
20,1807
19,2047
18,2364
17,2747
16,3206
15,3755
14,4496
13,5436
12,6705
11,8371
10,10706
9,14065
8,19005
7,26299
6,38125
5,58491
4,97602
3,187921
2,482390
