Fractal_Dimension,2.273772022556155
Coefficients,-2.273772022556155
,13.431475538554492
Size,Box_Count
20,722
19,807
18,906
17,1033
16,1194
15,1423
14,1679
13,2014
12,2463
11,3041
10,3783
9,4879
8,6426
7,8720
6,12155
5,18140
4,29077
3,53257
2,127897
