Fractal_Dimension,2.37922771802965
Coefficients,-2.37922771802965
,14.70093474235224
Size,Box_Count
20,1825
18,2381
16,3188
14,4525
12,6750
10,10745
8,18732
6,36642
4,89403
2,426977
