Fractal_Dimension,2.1004031196185524
Coefficients,-2.1004031196185524
,13.717481060606131
Size,Box_Count
20,1609
19,1831
18,2043
17,2338
16,2698
15,3145
14,3669
13,4263
12,5085
11,6041
10,7370
9,9129
8,11414
7,15014
6,20538
5,29508
4,47129
3,88422
2,223858
