Fractal_Dimension,1.6576831862309613
Coefficients,-1.6576831862309613
,12.568756294912918
Size,Box_Count
20,1721
19,1975
18,2227
17,2504
16,2866
15,3294
14,3778
13,4337
12,5034
11,5857
10,6808
9,8095
8,9740
7,12000
6,15171
5,19804
4,27640
3,43620
2,84959
