Fractal_Dimension,1.9771774129975064
Coefficients,-1.9771774129975064
,12.8514572970213425
Size,Box_Count
20,993
19,1110
18,1278
17,1397
16,1598
15,1841
14,2102
13,2437
12,2909
11,3387
10,4085
9,4919
8,6203
7,7895
6,10692
5,15184
4,23620
3,42917
2,104073
