Fractal_Dimension,1.7814701745463823
Coefficients,-1.7814701745463823
,10.9047382044549401
Size,Box_Count
20,254
19,274
18,309
17,355
16,421
15,433
14,510
13,578
12,680
11,781
10,921
9,1053
8,1325
7,1664
6,2149
5,2953
4,4372
3,7582
2,17216
