Fractal_Dimension,2.1289923222024192
Coefficients,-2.1289923222024192
,13.1516487751058797
Size,Box_Count
20,857
19,954
18,1097
17,1213
16,1443
15,1630
14,1885
13,2245
12,2681
11,3213
10,3921
9,4802
8,6094
7,7977
6,10945
5,16021
4,25878
3,48904
2,126077
