Fractal_Dimension,1.9152688875286417
Coefficients,-1.9152688875286417
,12.3141544567233545
Size,Box_Count
20,643
19,741
18,830
17,954
16,1074
15,1248
14,1487
13,1719
12,2044
11,2422
10,2875
9,3558
8,4363
7,5547
6,7148
5,9854
4,14902
3,25769
2,58224
