Fractal_Dimension,2.1425264986323307
Coefficients,-2.1425264986323307
,14.1466049954528579
Size,Box_Count
20,2065
19,2337
18,2686
17,3090
16,3600
15,4207
14,4980
13,5994
12,7238
11,8775
10,10807
9,13441
8,17108
7,22374
6,30236
5,43565
4,68526
3,124581
2,303752
