Fractal_Dimension,1.9604677224891927
Coefficients,-1.9604677224891927
,12.5405283074119804
Size,Box_Count
20,761
19,857
18,969
17,1079
16,1221
15,1386
14,1600
13,1891
12,2183
11,2646
10,3146
9,3826
8,4697
7,6050
6,8027
5,11350
4,17652
3,31749
2,77119
