Fractal_Dimension,1.9403052862080401
Coefficients,-1.9403052862080401
,12.6909131746980552
Size,Box_Count
20,943
19,1048
18,1182
17,1339
16,1498
15,1749
14,2013
13,2317
12,2679
11,3184
10,3748
9,4590
8,5658
7,7323
6,9616
5,13547
4,20989
3,37932
2,92150
