Fractal_Dimension,1.684909984083913
Coefficients,-1.684909984083913
,12.12747467694188
Size,Box_Count
20,1150
19,1256
18,1397
17,1556
16,1747
15,1965
14,2235
13,2573
12,2950
11,3337
10,3888
9,4624
8,5469
7,6736
6,8696
5,11622
4,16977
3,28521
2,62506
