Fractal_Dimension,1.7547928201259435
Coefficients,-1.7547928201259435
,12.69290008199879
Size,Box_Count
20,1557
19,1721
18,1980
17,2231
16,2514
15,2835
14,3237
13,3734
12,4372
11,5123
10,6001
9,7258
8,8789
7,10891
6,13939
5,18794
4,27253
3,45120
2,96845
