Fractal_Dimension,2.0702768009274961
Coefficients,-2.0702768009274961
,13.3987485952391960
Size,Box_Count
20,1222
18,1587
16,2084
14,2929
12,4094
10,6033
8,9214
6,16149
4,35627
2,153825
