Fractal_Dimension,2.0364831016388663
Coefficients,-2.0364831016388663
,13.6020924164609731
Size,Box_Count
20,1674
18,2174
16,2866
14,3902
12,5435
10,7836
8,12031
6,20454
4,45185
2,199030
