Fractal_Dimension,1.9865407017830703
Coefficients,-1.9865407017830703
,12.9635358996543921
Size,Box_Count
20,1076
18,1387
16,1751
14,2321
12,3178
10,4481
8,6693
6,11567
4,25357
2,114626
