Fractal_Dimension,1.9578599060803212
Coefficients,-1.9578599060803212
,13.1799841168885266
Size,Box_Count
20,1541
18,1886
16,2357
14,3108
12,4120
10,5738
8,8637
6,14892
4,32875
2,149650
