Fractal_Dimension,1.9818642873469376
Coefficients,-1.9818642873469376
,12.7275148504674398
Size,Box_Count
20,868
18,1087
16,1412
14,1852
12,2543
10,3562
8,5382
6,9246
4,20341
2,89907
