Fractal_Dimension,2.041523789284553
Coefficients,-2.041523789284553
,13.088687472559384
Size,Box_Count
20,1012
19,1142
18,1276
17,1450
16,1685
15,1951
14,2234
13,2656
12,3140
11,3793
10,4589
9,5573
8,7157
7,9156
6,12294
5,17638
4,27480
3,49547
2,119199
