Fractal_Dimension,2.001352064114183
Coefficients,-2.001352064114183
,14.251306972601503
Size,Box_Count
20,3655
19,4142
18,4666
17,5361
16,6074
15,7030
14,8122
13,9429
12,10964
11,13114
10,15884
9,19190
8,24022
7,30941
6,41725
5,58870
4,92043
3,167911
2,410977
