Fractal_Dimension,1.6842129910417232
Coefficients,-1.6842129910417232
,12.412686903521612
Size,Box_Count
20,1449
19,1641
18,1825
17,2057
16,2317
15,2675
14,2986
13,3418
12,3951
11,4448
10,5321
9,6284
8,7521
7,9203
6,11841
5,15835
4,22785
3,37195
2,78720
