Fractal_Dimension,2.3008974550403596
Coefficients,-2.3008974550403596
,15.3651319859865900
Size,Box_Count
20,4377
18,5740
16,7798
14,10959
12,16172
10,25350
8,42754
6,80888
4,191604
2,879705
