Fractal_Dimension,2.194428857187419
Coefficients,-2.194428857187419
,14.374115832158203
Size,Box_Count
301,4
300,5
299,6
298,8
297,8
296,8
295,8
294,8
293,8
292,8
291,8
290,8
289,8
288,8
287,8
286,8
285,8
284,8
283,8
282,8
281,8
280,8
279,8
278,9
277,9
276,10
275,10
274,10
273,10
272,10
271,10
270,10
269,10
268,10
267,10
266,10
265,10
264,10
263,10
262,10
261,10
260,10
259,10
258,10
257,10
256,10
255,10
254,10
253,10
252,10
251,10
250,10
249,10
248,10
247,10
246,10
245,11
244,11
243,11
242,11
241,11
240,11
239,11
238,11
237,11
236,11
235,11
234,11
233,11
232,11
231,11
230,12
229,12
228,12
227,12
226,12
225,12
224,12
223,12
222,12
221,12
220,12
219,12
218,12
217,12
216,12
215,12
214,12
213,12
212,12
211,12
210,12
209,12
208,12
207,12
206,12
205,12
204,13
203,13
202,13
201,14
200,15
199,16
198,16
197,16
196,16
195,16
194,16
193,16
192,16
191,16
190,16
189,16
188,18
187,18
186,18
185,20
184,21
183,21
182,22
181,22
180,22
179,22
178,22
177,22
176,22
175,22
174,22
173,22
172,22
171,22
170,22
169,22
168,22
167,22
166,23
165,23
164,23
163,23
162,23
161,24
160,24
159,24
158,24
157,24
156,23
155,23
154,23
153,23
152,23
151,23
150,24
149,27
148,27
147,27
146,27
145,27
144,28
143,29
142,29
141,31
140,30
139,31
138,35
137,35
136,37
135,38
134,38
133,38
132,38
131,38
130,38
129,39
128,40
127,39
126,40
125,43
124,41
123,43
122,45
121,46
120,47
119,48
118,49
117,49
116,50
115,51
114,51
113,50
112,50
111,53
110,54
109,54
108,54
107,55
106,56
105,59
104,60
103,61
102,62
101,62
100,66
99,73
98,74
97,73
96,73
95,75
94,80
93,81
92,87
91,90
90,89
89,94
88,96
87,98
86,99
85,101
84,99
83,103
82,102
81,108
80,108
79,113
78,113
77,119
76,121
75,129
74,136
73,137
72,140
71,145
70,148
69,159
68,163
67,167
66,177
65,185
64,189
63,189
62,190
61,196
60,201
59,213
58,223
57,230
56,243
55,256
54,264
53,276
52,296
51,309
50,321
49,343
48,352
47,369
46,382
45,399
44,424
43,438
42,460
41,483
40,523
39,561
38,597
37,644
36,694
35,722
34,763
33,836
32,896
31,951
30,1041
29,1137
28,1228
27,1326
26,1454
25,1616
24,1786
23,1991
22,2200
21,2458
20,2717
19,3062
18,3496
17,3965
16,4564
15,5211
14,6057
13,7085
12,8395
11,10046
10,12124
9,15013
8,19185
7,25150
6,34532
5,51200
4,83510
3,161346
2,427222
