Fractal_Dimension,2.3734778643558552
Coefficients,-2.3734778643558552
,13.8457718778255305
Size,Box_Count
20,776
18,1003
16,1372
14,1937
12,2897
10,4667
8,8262
6,16563
4,39870
2,171233
